interest_rate,date
3.15,1900-01-01
3.15,1900-02-01
3.14,1900-03-01
3.14,1900-04-01
3.13,1900-05-01
3.13,1900-06-01
3.12,1900-07-01
3.12,1900-08-01
3.12,1900-09-01
3.11,1900-10-01
3.11,1900-11-01
3.1,1900-12-01
3.1,1901-01-01
3.11,1901-02-01
3.11,1901-03-01
3.12,1901-04-01
3.13,1901-05-01
3.13,1901-06-01
3.14,1901-07-01
3.15,1901-08-01
3.15,1901-09-01
3.16,1901-10-01
3.17,1901-11-01
3.17,1901-12-01
3.18,1902-01-01
3.19,1902-02-01
3.2,1902-03-01
3.21,1902-04-01
3.22,1902-05-01
3.23,1902-06-01
3.24,1902-07-01
3.25,1902-08-01
3.26,1902-09-01
3.27,1902-10-01
3.28,1902-11-01
3.29,1902-12-01
3.3,1903-01-01
3.31,1903-02-01
3.32,1903-03-01
3.33,1903-04-01
3.33,1903-05-01
3.34,1903-06-01
3.35,1903-07-01
3.36,1903-08-01
3.37,1903-09-01
3.38,1903-10-01
3.38,1903-11-01
3.39,1903-12-01
3.4,1904-01-01
3.41,1904-02-01
3.41,1904-03-01
3.42,1904-04-01
3.43,1904-05-01
3.43,1904-06-01
3.44,1904-07-01
3.45,1904-08-01
3.45,1904-09-01
3.46,1904-10-01
3.47,1904-11-01
3.47,1904-12-01
3.48,1905-01-01
3.48,1905-02-01
3.47,1905-03-01
3.47,1905-04-01
3.46,1905-05-01
3.46,1905-06-01
3.45,1905-07-01
3.45,1905-08-01
3.45,1905-09-01
3.44,1905-10-01
3.44,1905-11-01
3.43,1905-12-01
3.43,1906-01-01
3.45,1906-02-01
3.47,1906-03-01
3.49,1906-04-01
3.51,1906-05-01
3.53,1906-06-01
3.55,1906-07-01
3.57,1906-08-01
3.59,1906-09-01
3.61,1906-10-01
3.63,1906-11-01
3.65,1906-12-01
3.67,1907-01-01
3.69,1907-02-01
3.7,1907-03-01
3.72,1907-04-01
3.74,1907-05-01
3.75,1907-06-01
3.77,1907-07-01
3.79,1907-08-01
3.8,1907-09-01
3.82,1907-10-01
3.84,1907-11-01
3.85,1907-12-01
3.87,1908-01-01
3.86,1908-02-01
3.85,1908-03-01
3.84,1908-04-01
3.83,1908-05-01
3.82,1908-06-01
3.82,1908-07-01
3.81,1908-08-01
3.8,1908-09-01
3.79,1908-10-01
3.78,1908-11-01
3.77,1908-12-01
3.76,1909-01-01
3.77,1909-02-01
3.79,1909-03-01
3.8,1909-04-01
3.81,1909-05-01
3.82,1909-06-01
3.84,1909-07-01
3.85,1909-08-01
3.86,1909-09-01
3.87,1909-10-01
3.88,1909-11-01
3.9,1909-12-01
3.91,1910-01-01
3.92,1910-02-01
3.92,1910-03-01
3.93,1910-04-01
3.93,1910-05-01
3.94,1910-06-01
3.94,1910-07-01
3.95,1910-08-01
3.96,1910-09-01
3.96,1910-10-01
3.97,1910-11-01
3.97,1910-12-01
3.98,1911-01-01
3.98,1911-02-01
3.98,1911-03-01
3.99,1911-04-01
3.99,1911-05-01
3.99,1911-06-01
3.99,1911-07-01
4,1911-08-01
4,1911-09-01
4,1911-10-01
4.01,1911-11-01
4.01,1911-12-01
4.01,1912-01-01
4.05,1912-02-01
4.08,1912-03-01
4.12,1912-04-01
4.16,1912-05-01
4.19,1912-06-01
4.23,1912-07-01
4.27,1912-08-01
4.3,1912-09-01
4.34,1912-10-01
4.38,1912-11-01
4.41,1912-12-01
4.45,1913-01-01
4.43,1913-02-01
4.4,1913-03-01
4.38,1913-04-01
4.35,1913-05-01
4.33,1913-06-01
4.3,1913-07-01
4.28,1913-08-01
4.26,1913-09-01
4.23,1913-10-01
4.21,1913-11-01
4.18,1913-12-01
4.16,1914-01-01
4.17,1914-02-01
4.17,1914-03-01
4.18,1914-04-01
4.19,1914-05-01
4.19,1914-06-01
4.2,1914-07-01
4.21,1914-08-01
4.21,1914-09-01
4.22,1914-10-01
4.23,1914-11-01
4.23,1914-12-01
4.24,1915-01-01
4.22,1915-02-01
4.21,1915-03-01
4.19,1915-04-01
4.18,1915-05-01
4.16,1915-06-01
4.14,1915-07-01
4.13,1915-08-01
4.11,1915-09-01
4.1,1915-10-01
4.08,1915-11-01
4.07,1915-12-01
4.05,1916-01-01
4.07,1916-02-01
4.08,1916-03-01
4.09,1916-04-01
4.11,1916-05-01
4.12,1916-06-01
4.14,1916-07-01
4.16,1916-08-01
4.17,1916-09-01
4.18,1916-10-01
4.2,1916-11-01
4.22,1916-12-01
4.23,1917-01-01
4.26,1917-02-01
4.29,1917-03-01
4.32,1917-04-01
4.34,1917-05-01
4.37,1917-06-01
4.4,1917-07-01
4.43,1917-08-01
4.46,1917-09-01
4.49,1917-10-01
4.51,1917-11-01
4.54,1917-12-01
4.57,1918-01-01
4.56,1918-02-01
4.56,1918-03-01
4.55,1918-04-01
4.55,1918-05-01
4.54,1918-06-01
4.53,1918-07-01
4.53,1918-08-01
4.52,1918-09-01
4.52,1918-10-01
4.51,1918-11-01
4.51,1918-12-01
4.5,1919-01-01
4.54,1919-02-01
4.58,1919-03-01
4.62,1919-04-01
4.66,1919-05-01
4.7,1919-06-01
4.74,1919-07-01
4.77,1919-08-01
4.81,1919-09-01
4.85,1919-10-01
4.89,1919-11-01
4.93,1919-12-01
4.97,1920-01-01
4.98,1920-02-01
4.99,1920-03-01
5,1920-04-01
5.01,1920-05-01
5.02,1920-06-01
5.03,1920-07-01
5.04,1920-08-01
5.05,1920-09-01
5.06,1920-10-01
5.07,1920-11-01
5.08,1920-12-01
5.09,1921-01-01
5.02,1921-02-01
4.96,1921-03-01
4.89,1921-04-01
4.83,1921-05-01
4.76,1921-06-01
4.7,1921-07-01
4.63,1921-08-01
4.56,1921-09-01
4.5,1921-10-01
4.43,1921-11-01
4.37,1921-12-01
4.3,1922-01-01
4.3,1922-02-01
4.31,1922-03-01
4.32,1922-04-01
4.32,1922-05-01
4.32,1922-06-01
4.33,1922-07-01
4.34,1922-08-01
4.34,1922-09-01
4.34,1922-10-01
4.35,1922-11-01
4.36,1922-12-01
4.36,1923-01-01
4.34,1923-02-01
4.31,1923-03-01
4.28,1923-04-01
4.26,1923-05-01
4.24,1923-06-01
4.21,1923-07-01
4.18,1923-08-01
4.16,1923-09-01
4.14,1923-10-01
4.11,1923-11-01
4.09,1923-12-01
4.06,1924-01-01
4.04,1924-02-01
4.03,1924-03-01
4.01,1924-04-01
3.99,1924-05-01
3.98,1924-06-01
3.96,1924-07-01
3.94,1924-08-01
3.93,1924-09-01
3.91,1924-10-01
3.89,1924-11-01
3.88,1924-12-01
3.86,1925-01-01
3.85,1925-02-01
3.83,1925-03-01
3.82,1925-04-01
3.8,1925-05-01
3.79,1925-06-01
3.77,1925-07-01
3.76,1925-08-01
3.74,1925-09-01
3.72,1925-10-01
3.71,1925-11-01
3.69,1925-12-01
3.68,1926-01-01
3.65,1926-02-01
3.62,1926-03-01
3.6,1926-04-01
3.57,1926-05-01
3.54,1926-06-01
3.51,1926-07-01
3.48,1926-08-01
3.45,1926-09-01
3.42,1926-10-01
3.4,1926-11-01
3.37,1926-12-01
3.34,1927-01-01
3.34,1927-02-01
3.34,1927-03-01
3.34,1927-04-01
3.34,1927-05-01
3.34,1927-06-01
3.34,1927-07-01
3.33,1927-08-01
3.33,1927-09-01
3.33,1927-10-01
3.33,1927-11-01
3.33,1927-12-01
3.33,1928-01-01
3.35,1928-02-01
3.38,1928-03-01
3.4,1928-04-01
3.42,1928-05-01
3.44,1928-06-01
3.46,1928-07-01
3.49,1928-08-01
3.51,1928-09-01
3.53,1928-10-01
3.56,1928-11-01
3.58,1928-12-01
3.6,1929-01-01
3.57,1929-02-01
3.55,1929-03-01
3.52,1929-04-01
3.5,1929-05-01
3.47,1929-06-01
3.44,1929-07-01
3.42,1929-08-01
3.39,1929-09-01
3.37,1929-10-01
3.34,1929-11-01
3.32,1929-12-01
3.29,1930-01-01
3.29,1930-02-01
3.3,1930-03-01
3.3,1930-04-01
3.31,1930-05-01
3.31,1930-06-01
3.32,1930-07-01
3.32,1930-08-01
3.32,1930-09-01
3.33,1930-10-01
3.33,1930-11-01
3.34,1930-12-01
3.34,1931-01-01
3.37,1931-02-01
3.4,1931-03-01
3.42,1931-04-01
3.45,1931-05-01
3.48,1931-06-01
3.51,1931-07-01
3.54,1931-08-01
3.57,1931-09-01
3.6,1931-10-01
3.62,1931-11-01
3.65,1931-12-01
3.68,1932-01-01
3.65,1932-02-01
3.62,1932-03-01
3.59,1932-04-01
3.56,1932-05-01
3.53,1932-06-01
3.49,1932-07-01
3.46,1932-08-01
3.43,1932-09-01
3.4,1932-10-01
3.37,1932-11-01
3.34,1932-12-01
3.31,1933-01-01
3.29,1933-02-01
3.28,1933-03-01
3.26,1933-04-01
3.25,1933-05-01
3.23,1933-06-01
3.21,1933-07-01
3.2,1933-08-01
3.18,1933-09-01
3.17,1933-10-01
3.15,1933-11-01
3.14,1933-12-01
3.12,1934-01-01
3.09,1934-02-01
3.07,1934-03-01
3.04,1934-04-01
3.01,1934-05-01
2.98,1934-06-01
2.95,1934-07-01
2.93,1934-08-01
2.9,1934-09-01
2.87,1934-10-01
2.85,1934-11-01
2.82,1934-12-01
2.79,1935-01-01
2.78,1935-02-01
2.77,1935-03-01
2.76,1935-04-01
2.74,1935-05-01
2.73,1935-06-01
2.72,1935-07-01
2.71,1935-08-01
2.7,1935-09-01
2.68,1935-10-01
2.67,1935-11-01
2.66,1935-12-01
2.65,1936-01-01
2.65,1936-02-01
2.65,1936-03-01
2.66,1936-04-01
2.66,1936-05-01
2.66,1936-06-01
2.66,1936-07-01
2.67,1936-08-01
2.67,1936-09-01
2.67,1936-10-01
2.67,1936-11-01
2.68,1936-12-01
2.68,1937-01-01
2.67,1937-02-01
2.66,1937-03-01
2.65,1937-04-01
2.64,1937-05-01
2.63,1937-06-01
2.62,1937-07-01
2.61,1937-08-01
2.6,1937-09-01
2.59,1937-10-01
2.58,1937-11-01
2.57,1937-12-01
2.56,1938-01-01
2.54,1938-02-01
2.53,1938-03-01
2.51,1938-04-01
2.49,1938-05-01
2.48,1938-06-01
2.46,1938-07-01
2.44,1938-08-01
2.43,1938-09-01
2.41,1938-10-01
2.39,1938-11-01
2.38,1938-12-01
2.36,1939-01-01
2.35,1939-02-01
2.34,1939-03-01
2.32,1939-04-01
2.31,1939-05-01
2.3,1939-06-01
2.29,1939-07-01
2.27,1939-08-01
2.26,1939-09-01
2.25,1939-10-01
2.23,1939-11-01
2.22,1939-12-01
2.21,1940-01-01
2.19,1940-02-01
2.17,1940-03-01
2.14,1940-04-01
2.12,1940-05-01
2.1,1940-06-01
2.08,1940-07-01
2.06,1940-08-01
2.04,1940-09-01
2.02,1940-10-01
1.99,1940-11-01
1.97,1940-12-01
1.95,1941-01-01
1.99,1941-02-01
2.04,1941-03-01
2.08,1941-04-01
2.12,1941-05-01
2.16,1941-06-01
2.2,1941-07-01
2.25,1941-08-01
2.29,1941-09-01
2.33,1941-10-01
2.38,1941-11-01
2.42,1941-12-01
2.46,1942-01-01
2.46,1942-02-01
2.46,1942-03-01
2.46,1942-04-01
2.46,1942-05-01
2.46,1942-06-01
2.46,1942-07-01
2.47,1942-08-01
2.47,1942-09-01
2.47,1942-10-01
2.47,1942-11-01
2.47,1942-12-01
2.47,1943-01-01
2.47,1943-02-01
2.47,1943-03-01
2.47,1943-04-01
2.47,1943-05-01
2.47,1943-06-01
2.47,1943-07-01
2.48,1943-08-01
2.48,1943-09-01
2.48,1943-10-01
2.48,1943-11-01
2.48,1943-12-01
2.48,1944-01-01
2.47,1944-02-01
2.46,1944-03-01
2.45,1944-04-01
2.44,1944-05-01
2.43,1944-06-01
2.42,1944-07-01
2.42,1944-08-01
2.41,1944-09-01
2.4,1944-10-01
2.39,1944-11-01
2.38,1944-12-01
2.37,1945-01-01
2.36,1945-02-01
2.34,1945-03-01
2.33,1945-04-01
